group,old_url,new_url,note
a-muru-ru,/catalog/floristika-dlya-doma/gorshki-i-kashpo/lnyanaya-salfetka-dlya-servirovki-tikhiy-dom/,/catalog/floristika-dlya-doma/gorshki-i-kashpo/keramicheskoe-kashpo-vintazh-2/,
c-cyrillic-staging,/catalog/флористика/горшки-и-кашпо/MU0070/,/catalog/floristika-dlya-doma/gorshki-i-kashpo/keramicheskoe-kashpo-vintazh-2/,
a-muru-ru,/catalog/floristika-dlya-doma/gorshki-i-kashpo/lnyanaya-salfetka-dlya-servirovki-tikhiy-dom-872783490/,/catalog/floristika-dlya-doma/gorshki-i-kashpo/keramicheskoe-kashpo-vintazh-3/,
c-cyrillic-staging,/catalog/флористика/горшки-и-кашпо/MU0071/,/catalog/floristika-dlya-doma/gorshki-i-kashpo/keramicheskoe-kashpo-vintazh-3/,
a-muru-ru,/catalog/floristika-dlya-doma/gorshki-i-kashpo/lnyanaya-salfetka-dlya-servirovki-tikhiy-dom-1082431572/,/catalog/floristika-dlya-doma/gorshki-i-kashpo/keramicheskoe-kashpo-vintazh-4/,
c-cyrillic-staging,/catalog/флористика/горшки-и-кашпо/MU0072/,/catalog/floristika-dlya-doma/gorshki-i-kashpo/keramicheskoe-kashpo-vintazh-4/,
a-muru-ru,/catalog/vazy-i-aksessuary/podsvechniki/podsvechnik-metallicheskiy-kuvshinka-536130928/,/catalog/vazy-i-aksessuary/podsvechniki/podsvechnik-metallicheskiy-kuvshinka/,
c-cyrillic-staging,/catalog/вазы-и-аксессуары/подсвечники/MU0073/,/catalog/vazy-i-aksessuary/podsvechniki/podsvechnik-metallicheskiy-kuvshinka/,
a-muru-ru,/catalog/vazy-i-aksessuary/podsvechniki/podsvechnik-metallicheskiy-kuvshinka-1065785778/,/catalog/vazy-i-aksessuary/podsvechniki/podsvechnik-metallicheskiy-kuvshinka-2/,
c-cyrillic-staging,/catalog/вазы-и-аксессуары/подсвечники/MU0074/,/catalog/vazy-i-aksessuary/podsvechniki/podsvechnik-metallicheskiy-kuvshinka-2/,
a-muru-ru,/catalog/vazy-i-aksessuary/podsvechniki/lnyanaya-skatert-tikhiy-dom/,/catalog/vazy-i-aksessuary/podsvechniki/podsvechnik-keramicheskiy-kuvshinka/,
c-cyrillic-staging,/catalog/вазы-и-аксессуары/подсвечники/MU0075/,/catalog/vazy-i-aksessuary/podsvechniki/podsvechnik-keramicheskiy-kuvshinka/,
a-muru-ru,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/lnyanaya-skatert-tikhiy-dom-76750412/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-steklyannaya-ritm/,
c-cyrillic-staging,/catalog/вазы-и-аксессуары/вазы-и-кувшины/MU0076/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-steklyannaya-ritm/,
a-muru-ru,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/lnyanaya-skatert-tikhiy-dom-1139312163/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-steklyannaya-vsplesk-2/,
c-cyrillic-staging,/catalog/вазы-и-аксессуары/вазы-и-кувшины/MU0077/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-steklyannaya-vsplesk-2/,
a-muru-ru,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/lnyanaya-skatert-tikhiy-dom-884540452/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-steklyannaya-wabi-sabi/,
c-cyrillic-staging,/catalog/вазы-и-аксессуары/вазы-и-кувшины/MU0078/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-steklyannaya-wabi-sabi/,
a-muru-ru,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/lnyanaya-skatert-tikhiy-dom-1943166319/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-steklyannaya-wabi-sabi-2/,
c-cyrillic-staging,/catalog/вазы-и-аксессуары/вазы-и-кувшины/MU0079/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-steklyannaya-wabi-sabi-2/,
a-muru-ru,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/postelnoe-belye-shiro-myagkiy-khlopok/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-keramicheskaya-pesok/,
c-cyrillic-staging,/catalog/вазы-и-аксессуары/вазы-и-кувшины/MU0080/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-keramicheskaya-pesok/,
a-muru-ru,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/postelnoe-belye-tishina-naturalnyy-neokrashennyy-khlopok/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-keramicheskaya-pesok-2/,
c-cyrillic-staging,/catalog/вазы-и-аксессуары/вазы-и-кувшины/MU0081/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-keramicheskaya-pesok-2/,
a-muru-ru,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/postelnoe-belye-tishina-naturalnyy-neokrashennyy-khlopok-1776956308/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-keramicheskaya-pesok-3/,
c-cyrillic-staging,/catalog/вазы-и-аксессуары/вазы-и-кувшины/MU0082/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-keramicheskaya-pesok-3/,
a-muru-ru,/catalog/floristika-dlya-doma/floristicheskiy-instrument/postelnoe-belye-tishina-naturalnyy-neokrashennyy-khlopok-1826246095/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/bumaga-kraft/,
c-cyrillic-staging,/catalog/флористика/флористический-инструмент/MU0084/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/bumaga-kraft/,
a-muru-ru,/catalog/floristika-dlya-doma/floristicheskiy-instrument/postelnoe-belye-tishina-naturalnyy-neokrashennyy-khlopok-1221413552/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/osnova-pod-venok/,
c-cyrillic-staging,/catalog/флористика/флористический-инструмент/MU0085/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/osnova-pod-venok/,
a-muru-ru,/catalog/floristika-dlya-doma/floristicheskiy-instrument/postelnoe-belye-tishina-naturalnyy-neokrashennyy-khlopok-1017225801/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/osnova-pod-venok-2/,
c-cyrillic-staging,/catalog/флористика/флористический-инструмент/MU0086/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/osnova-pod-venok-2/,
a-muru-ru,/catalog/floristika-dlya-doma/floristicheskiy-instrument/vaza-steklyannaya-blown/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/osnova-pod-venok-3/,
c-cyrillic-staging,/catalog/флористика/флористический-инструмент/MU0087/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/osnova-pod-venok-3/,
a-muru-ru,/catalog/floristika-dlya-doma/gorshki-i-kashpo/vaza-steklyannaya-batter/,/catalog/floristika-dlya-doma/gorshki-i-kashpo/kashpo-pletenoe/,
c-cyrillic-staging,/catalog/флористика/горшки-и-кашпо/MU0088/,/catalog/floristika-dlya-doma/gorshki-i-kashpo/kashpo-pletenoe/,
a-muru-ru,/catalog/floristika-dlya-doma/floristicheskiy-instrument/vaza-steklyannaya-grey/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/kenzan-floristicheskiy/,
c-cyrillic-staging,/catalog/флористика/флористический-инструмент/MU0089/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/kenzan-floristicheskiy/,
a-muru-ru,/catalog/naturalnyy-dekor/korziny-i-pletenye-izdeliya/vaza-steklyannaya-grey-635393983/,/catalog/naturalnyy-dekor/korziny-i-pletenye-izdeliya/korzina-pletenaya/,
c-cyrillic-staging,/catalog/натуральный-декор/корзины-и-плетеные-изделия/MU0090/,/catalog/naturalnyy-dekor/korziny-i-pletenye-izdeliya/korzina-pletenaya/,
a-muru-ru,/catalog/floristika-dlya-doma/floristicheskiy-instrument/vaza-steklyannaya-vsplesk/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/lenta-atlas/,
c-cyrillic-staging,/catalog/флористика/флористический-инструмент/MU0091/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/lenta-atlas/,
a-muru-ru,/catalog/floristika-dlya-doma/floristicheskiy-instrument/vaza-steklyannaya-tyulpan/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/lenta-atlas-2/,
c-cyrillic-staging,/catalog/флористика/флористический-инструмент/MU0092/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/lenta-atlas-2/,
a-muru-ru,/catalog/floristika-dlya-doma/floristicheskiy-instrument/vaza-steklyannaya-tyulpan-1891142089/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/lenta-dekorativnaya-kruzhevo/,
c-cyrillic-staging,/catalog/флористика/флористический-инструмент/MU0093/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/lenta-dekorativnaya-kruzhevo/,
a-muru-ru,/catalog/floristika-dlya-doma/floristicheskiy-instrument/vaza-steklyannaya-vabi-sabi/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/lenta-dekorativnaya-kruzhevo-2/,
c-cyrillic-staging,/catalog/флористика/флористический-инструмент/MU0094/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/lenta-dekorativnaya-kruzhevo-2/,
a-muru-ru,/catalog/floristika-dlya-doma/floristicheskiy-instrument/keramicheskoe-kashpo-vintazh/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/lenta-dekorativnaya-barkhat/,
c-cyrillic-staging,/catalog/флористика/флористический-инструмент/MU0095/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/lenta-dekorativnaya-barkhat/,
a-muru-ru,/catalog/floristika-dlya-doma/floristicheskiy-instrument/keramicheskoe-kashpo-vintazh-1254545675/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/lenta-dekorativnaya-barkhat-2/,
c-cyrillic-staging,/catalog/флористика/флористический-инструмент/MU0096/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/lenta-dekorativnaya-barkhat-2/,
a-muru-ru,/catalog/floristika-dlya-doma/floristicheskiy-instrument/keramicheskoe-kashpo-vintazh-1093105858/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/lenta-organza/,
c-cyrillic-staging,/catalog/флористика/флористический-инструмент/MU0097/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/lenta-organza/,
a-muru-ru,/catalog/floristika-dlya-doma/floristicheskiy-instrument/keramicheskoe-kashpo-vintazh-1902111660/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/lenta-organza-2/,
c-cyrillic-staging,/catalog/флористика/флористический-инструмент/MU0098/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/lenta-organza-2/,
a-muru-ru,/catalog/floristika-dlya-doma/floristicheskiy-instrument/podsvechnik-metallicheskiy-kuvshinka/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/plenka-matovaya-dymka/,
c-cyrillic-staging,/catalog/флористика/флористический-инструмент/MU0099/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/plenka-matovaya-dymka/,
a-muru-ru,/catalog/floristika-dlya-doma/floristicheskiy-instrument/podsvechnik-metallicheskiy-kuvshinka-87241257/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/plenka-matovaya-dymka-2/,
c-cyrillic-staging,/catalog/флористика/флористический-инструмент/MU0100/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/plenka-matovaya-dymka-2/,
a-muru-ru,/catalog/floristika-dlya-doma/floristicheskiy-instrument/podsvechnik-metallicheskiy-kuvshinka-416675270/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/plenka-matovaya-poluprozrachnaya-dymka/,
c-cyrillic-staging,/catalog/флористика/флористический-инструмент/MU0101/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/plenka-matovaya-poluprozrachnaya-dymka/,
a-muru-ru,/catalog/floristika-dlya-doma/floristicheskiy-instrument/vaza-steklyannaya-chloe/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/sekator/,
c-cyrillic-staging,/catalog/флористика/флористический-инструмент/MU0102/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/sekator/,
a-muru-ru,/catalog/floristika-dlya-doma/floristicheskiy-instrument/vaza-steklyannaya-chloe-1556590875/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/sekator-2/,
c-cyrillic-staging,/catalog/флористика/флористический-инструмент/MU0103/,/catalog/floristika-dlya-doma/floristicheskiy-instrument/sekator-2/,
a-muru-ru,/catalog/kukhnya-i-stolovaya/posuda/dekorativnoe-blyudo-keramicheskoe-1972646161/,/catalog/kukhnya-i-stolovaya/posuda/dekorativnoe-blyudo-keramicheskoe/,
c-cyrillic-staging,/catalog/кухня-и-столовая/посуда/MU0104/,/catalog/kukhnya-i-stolovaya/posuda/dekorativnoe-blyudo-keramicheskoe/,
a-muru-ru,/catalog/kukhnya-i-stolovaya/posuda/vaza-steklyannaya-vsplesk-784163062/,/catalog/kukhnya-i-stolovaya/posuda/dekorativnoe-blyudo-na-nozhke-keramicheskoe/,
c-cyrillic-staging,/catalog/кухня-и-столовая/посуда/MU0105/,/catalog/kukhnya-i-stolovaya/posuda/dekorativnoe-blyudo-na-nozhke-keramicheskoe/,
c-cyrillic-staging,/catalog/натуральный-декор/сухоцветы/MU0107/,/catalog/naturalnyy-dekor/sukhotsvety/sukhotsvety-evkalipt/,
c-cyrillic-staging,/catalog/натуральный-декор/сухоцветы/MU0108/,/catalog/naturalnyy-dekor/sukhotsvety/sukhotsvety-pshenitsa/,
c-cyrillic-staging,/catalog/натуральный-декор/сухоцветы/MU0109/,/catalog/naturalnyy-dekor/sukhotsvety/sukhotsvety-lagurus/,
c-cyrillic-staging,/catalog/натуральный-декор/сухоцветы/MU0110/,/catalog/naturalnyy-dekor/sukhotsvety/sukhotsvety-kraspediya/,
c-cyrillic-staging,/catalog/натуральный-декор/сухоцветы/MU0111/,/catalog/naturalnyy-dekor/sukhotsvety/sukhotsvety-oztamnus/,
c-cyrillic-staging,/catalog/натуральный-декор/сухоцветы/MU0112/,/catalog/naturalnyy-dekor/sukhotsvety/sukhotsvety-limonium/,
c-cyrillic-staging,/catalog/натуральный-декор/сухоцветы/MU0113/,/catalog/naturalnyy-dekor/sukhotsvety/sukhotsvety-iskodiya/,
c-cyrillic-staging,/catalog/натуральный-декор/сухоцветы/MU0114/,/catalog/naturalnyy-dekor/sukhotsvety/sukhotsvety-falyaris/,
c-cyrillic-staging,/catalog/натуральный-декор/сухоцветы/MU0115/,/catalog/naturalnyy-dekor/sukhotsvety/sukhotsvety-lavanda/,
c-cyrillic-staging,/catalog/натуральный-декор/сухоцветы/MU0116/,/catalog/naturalnyy-dekor/sukhotsvety/sukhotsvety-ruskus/,
c-cyrillic-staging,/catalog/натуральный-декор/сухоцветы/MU0117/,/catalog/naturalnyy-dekor/sukhotsvety/buket-iz-sukhotsvetov-belyy/,
c-cyrillic-staging,/catalog/натуральный-декор/сухоцветы/MU0118/,/catalog/naturalnyy-dekor/sukhotsvety/buket-iz-sukhotsvetov-rozovyy/,
c-cyrillic-staging,/catalog/натуральный-декор/сухоцветы/MU0119/,/catalog/naturalnyy-dekor/sukhotsvety/buket-iz-sukhotsvetov-belo-rozovyy/,
a-muru-ru,/catalog/naturalnyy-dekor/sukhotsvety/buket-iz-sukhotsvetov-belo-zhyeltyy/,/catalog/naturalnyy-dekor/sukhotsvety/buket-iz-sukhotsvetov-belo-zheltyy/,
c-cyrillic-staging,/catalog/натуральный-декор/сухоцветы/MU0120/,/catalog/naturalnyy-dekor/sukhotsvety/buket-iz-sukhotsvetov-belo-zheltyy/,
c-cyrillic-staging,/catalog/натуральный-декор/сухоцветы/MU0121/,/catalog/naturalnyy-dekor/sukhotsvety/buket-iz-sukhotsvetov-naturalnyy/,
a-muru-ru,/catalog/interer/postery/lenta-dekorativnaya-kruzhevo-83450635/,/catalog/interer/postery/poster-chin-chin-malyy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0130/,/catalog/interer/postery/poster-chin-chin-malyy/,
a-muru-ru,/catalog/interer/postery/lenta-dekorativnaya-barkhat/,/catalog/interer/postery/poster-chin-chin-sredniy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0131/,/catalog/interer/postery/poster-chin-chin-sredniy/,
a-muru-ru,/catalog/interer/postery/lenta-dekorativnaya-barkhat-1073152653/,/catalog/interer/postery/poster-chin-chin-bolshoy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0132/,/catalog/interer/postery/poster-chin-chin-bolshoy/,
a-muru-ru,/catalog/interer/postery/lenta-organza/,/catalog/interer/postery/poster-ty-malyy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0133/,/catalog/interer/postery/poster-ty-malyy/,
a-muru-ru,/catalog/interer/postery/poster-ty-918887323/,/catalog/interer/postery/poster-ty-sredniy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0134/,/catalog/interer/postery/poster-ty-sredniy/,
a-muru-ru,/catalog/interer/postery/poster-ty-1245115439/,/catalog/interer/postery/poster-ty-bolshoy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0135/,/catalog/interer/postery/poster-ty-bolshoy/,
a-muru-ru,/catalog/interer/postery/poster-lyubov-vitaet-v-vozdukhe-1741366160/,/catalog/interer/postery/poster-lyubov-vitaet-v-vozdukhe-malyy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0136/,/catalog/interer/postery/poster-lyubov-vitaet-v-vozdukhe-malyy/,
a-muru-ru,/catalog/interer/postery/poster-lyubov-vitaet-v-vozdukhe-1747159258/,/catalog/interer/postery/poster-lyubov-vitaet-v-vozdukhe-sredniy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0137/,/catalog/interer/postery/poster-lyubov-vitaet-v-vozdukhe-sredniy/,
a-muru-ru,/catalog/interer/postery/poster-lyubov-vitaet-v-vozdukhe-225942377/,/catalog/interer/postery/poster-lyubov-vitaet-v-vozdukhe-bolshoy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0138/,/catalog/interer/postery/poster-lyubov-vitaet-v-vozdukhe-bolshoy/,
a-muru-ru,/catalog/interer/postery/sekator-854100184/,/catalog/interer/postery/poster-le-fler-malyy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0139/,/catalog/interer/postery/poster-le-fler-malyy/,
a-muru-ru,/catalog/interer/postery/poster-le-fler-924747104/,/catalog/interer/postery/poster-le-fler-sredniy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0140/,/catalog/interer/postery/poster-le-fler-sredniy/,
a-muru-ru,/catalog/interer/postery/poster-le-fler-310074394/,/catalog/interer/postery/poster-le-fler-bolshoy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0141/,/catalog/interer/postery/poster-le-fler-bolshoy/,
a-muru-ru,/catalog/interer/postery/poster-kuvshin-54249288/,/catalog/interer/postery/poster-kuvshin-malyy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0142/,/catalog/interer/postery/poster-kuvshin-malyy/,
a-muru-ru,/catalog/interer/postery/poster-kuvshin-1108530268/,/catalog/interer/postery/poster-kuvshin-sredniy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0143/,/catalog/interer/postery/poster-kuvshin-sredniy/,
a-muru-ru,/catalog/interer/postery/poster-kuvshin-1717936444/,/catalog/interer/postery/poster-kuvshin-bolshoy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0144/,/catalog/interer/postery/poster-kuvshin-bolshoy/,
a-muru-ru,/catalog/interer/postery/poster-zheltye-tsvety-692976146/,/catalog/interer/postery/poster-zheltye-tsvety-malyy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0145/,/catalog/interer/postery/poster-zheltye-tsvety-malyy/,
a-muru-ru,/catalog/interer/postery/poster-zheltye-tsvety-1839240781/,/catalog/interer/postery/poster-zheltye-tsvety-sredniy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0146/,/catalog/interer/postery/poster-zheltye-tsvety-sredniy/,
a-muru-ru,/catalog/interer/postery/poster-zheltye-tsvety-130871307/,/catalog/interer/postery/poster-zheltye-tsvety-bolshoy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0147/,/catalog/interer/postery/poster-zheltye-tsvety-bolshoy/,
a-muru-ru,/catalog/interer/postery/poster-botanika-787850088/,/catalog/interer/postery/poster-botanika-malyy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0148/,/catalog/interer/postery/poster-botanika-malyy/,
a-muru-ru,/catalog/interer/postery/poster-botanika-435207777/,/catalog/interer/postery/poster-botanika-sredniy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0149/,/catalog/interer/postery/poster-botanika-sredniy/,
a-muru-ru,/catalog/interer/postery/poster-botanika-1824548472/,/catalog/interer/postery/poster-botanika-bolshoy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0150/,/catalog/interer/postery/poster-botanika-bolshoy/,
a-muru-ru,/catalog/interer/postery/poster-balans-214858431/,/catalog/interer/postery/poster-balans-malyy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0151/,/catalog/interer/postery/poster-balans-malyy/,
a-muru-ru,/catalog/interer/postery/poster-balans-2146224697/,/catalog/interer/postery/poster-balans-sredniy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0152/,/catalog/interer/postery/poster-balans-sredniy/,
a-muru-ru,/catalog/interer/postery/poster-balans-535021116/,/catalog/interer/postery/poster-balans-bolshoy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0153/,/catalog/interer/postery/poster-balans-bolshoy/,
a-muru-ru,/catalog/interer/postery/poster-anri-matiss-333914073/,/catalog/interer/postery/poster-anri-matiss-malyy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0154/,/catalog/interer/postery/poster-anri-matiss-malyy/,
a-muru-ru,/catalog/interer/postery/poster-anri-matiss-1314961686/,/catalog/interer/postery/poster-anri-matiss-sredniy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0155/,/catalog/interer/postery/poster-anri-matiss-sredniy/,
a-muru-ru,/catalog/interer/postery/poster-anri-matiss-1142884761/,/catalog/interer/postery/poster-anri-matiss-bolshoy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0156/,/catalog/interer/postery/poster-anri-matiss-bolshoy/,
a-muru-ru,/catalog/interer/postery/poster-abstraktsiya-11361136/,/catalog/interer/postery/poster-abstraktsiya-malyy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0157/,/catalog/interer/postery/poster-abstraktsiya-malyy/,
a-muru-ru,/catalog/interer/postery/poster-abstraktsiya-1088828204/,/catalog/interer/postery/poster-abstraktsiya-sredniy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0158/,/catalog/interer/postery/poster-abstraktsiya-sredniy/,
a-muru-ru,/catalog/interer/postery/poster-abstraktsiya-911387493/,/catalog/interer/postery/poster-abstraktsiya-bolshoy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0159/,/catalog/interer/postery/poster-abstraktsiya-bolshoy/,
a-muru-ru,/catalog/interer/postery/poster-abstraktsiya-obyatie-441150640/,/catalog/interer/postery/poster-abstraktsiya-obyatie-malyy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0160/,/catalog/interer/postery/poster-abstraktsiya-obyatie-malyy/,
a-muru-ru,/catalog/interer/postery/poster-abstraktsiya-obyatie-717097323/,/catalog/interer/postery/poster-abstraktsiya-obyatie-sredniy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0161/,/catalog/interer/postery/poster-abstraktsiya-obyatie-sredniy/,
a-muru-ru,/catalog/interer/postery/poster-abstraktsiya-obyatie-37431769/,/catalog/interer/postery/poster-abstraktsiya-obyatie-bolshoy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0162/,/catalog/interer/postery/poster-abstraktsiya-obyatie-bolshoy/,
a-muru-ru,/catalog/interer/postery/poster-abstraktsiya-peyzazh-1995675341/,/catalog/interer/postery/poster-abstraktsiya-peyzazh-malyy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0163/,/catalog/interer/postery/poster-abstraktsiya-peyzazh-malyy/,
a-muru-ru,/catalog/interer/postery/poster-abstraktsiya-peyzazh-1179082607/,/catalog/interer/postery/poster-abstraktsiya-peyzazh-sredniy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0164/,/catalog/interer/postery/poster-abstraktsiya-peyzazh-sredniy/,
a-muru-ru,/catalog/interer/postery/poster-abstraktsiya-peyzazh-398797209/,/catalog/interer/postery/poster-abstraktsiya-peyzazh-bolshoy/,
c-cyrillic-staging,/catalog/интерьер/постеры/MU0165/,/catalog/interer/postery/poster-abstraktsiya-peyzazh-bolshoy/,
a-muru-ru,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/poster-chin-chin-1855289091/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-steklyannaya/,
c-cyrillic-staging,/catalog/вазы-и-аксессуары/вазы-и-кувшины/MU0167/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-steklyannaya/,
a-muru-ru,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/poster-chin-chin-1092053209/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-keramicheskaya/,
c-cyrillic-staging,/catalog/вазы-и-аксессуары/вазы-и-кувшины/MU0168/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-keramicheskaya/,
a-muru-ru,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/poster-ty/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-keramicheskaya-2/,
c-cyrillic-staging,/catalog/вазы-и-аксессуары/вазы-и-кувшины/MU0169/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-keramicheskaya-2/,
a-muru-ru,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/poster-ty-683178112/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-keramicheskaya-3/,
c-cyrillic-staging,/catalog/вазы-и-аксессуары/вазы-и-кувшины/MU0170/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-keramicheskaya-3/,
a-muru-ru,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/poster-ty-1414275150/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-steklyannaya-2/,
c-cyrillic-staging,/catalog/вазы-и-аксессуары/вазы-и-кувшины/MU0171/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-steklyannaya-2/,
a-muru-ru,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/poster-lyubov-vitaet-v-vozdukhe/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-steklyannaya-3/,
c-cyrillic-staging,/catalog/вазы-и-аксессуары/вазы-и-кувшины/MU0172/,/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/vaza-steklyannaya-3/,
c-cyrillic-staging,/catalog/флористика/горшки-и-кашпо/MU0173/,/catalog/floristika-dlya-doma/gorshki-i-kashpo/kashpo/,
a-muru-ru,/catalog/floristika-dlya-doma/gorshki-i-kashpo/kashpo-1480161548/,/catalog/floristika-dlya-doma/gorshki-i-kashpo/kashpo-2/,
c-cyrillic-staging,/catalog/флористика/горшки-и-кашпо/MU0174/,/catalog/floristika-dlya-doma/gorshki-i-kashpo/kashpo-2/,
c-cyrillic-staging,/catalog/без-категории/без-категории/MU0175/,/catalog/,target product has no public category — retargeted to /catalog/
c-cyrillic-staging,/catalog/без-категории/без-категории/MU0176/,/catalog/,target product has no public category — retargeted to /catalog/
