"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://muru.ru/","text/html; charset=UTF-8","200","OK","Indexable","","MURU","4","55","MURU","4","39","MURU","4","","0","Лето в доме","11","Новые коллекции","15","","","","","","","","","","139406","24992","24992","3,704","","222","84","2,643","100,000","Very Easy","1,595","0","0","","56","16","0","100,000","94","41","0","1","1","0","","","","","61b825ca1b34a6c0c6966ecc63e1951c","1,257","","","","","ru","1.1","","","","","","https://muru.ru/","2026-06-16 10:34:55"
"https://muru.ru/bitrix/templates/aspro-premier/js/conditional/search_title/search-title-handlers.desktop.min.js?17806460932072","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,151","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/conditional/search_title/search-title-handlers.desktop.min.js?17806460932072","2026-06-16 10:34:58"
"https://muru.ru/bitrix/templates/aspro-premier/js/autoload/controls.min.js?17806460932333","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,524","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/autoload/controls.min.js?17806460932333","2026-06-16 10:34:58"
"https://muru.ru/bitrix/cache/css/s1/aspro-premier/template_7db70bf379c1b31b82176e3738c69090/template_7db70bf379c1b31b82176e3738c69090_v1.css?1781176584259474","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,492","Thu, 11 Jun 2026 11:16:24 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/cache/css/s1/aspro-premier/template_7db70bf379c1b31b82176e3738c69090/template_7db70bf379c1b31b82176e3738c69090_v1.css?1781176584259474","2026-06-16 10:34:58"
"https://muru.ru/gifts/","text/html; charset=UTF-8","200","OK","Indexable","","Гид по подаркам","15","162","Гид по подаркам","15","112","Интернет-магазин, заказать, купить","34","Гид по подаркам","15","","0","","0","","","","","","","","","","212946","29211","29211","4,329","","222","90","2,467","100,000","Very Easy","0,992","1","1","","65","16","0","100,000","102","47","0","1","1","0","","","","","277e989d4374a074ab042623c8b953","1,239","","","","","ru","1.1","","","","","","https://muru.ru/gifts/","2026-06-16 10:34:58"
"https://muru.ru/bitrix/components/bitrix/search.title/script.min.js?17806461586573","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,090","Fri, 05 Jun 2026 07:55:58 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/components/bitrix/search.title/script.min.js?17806461586573","2026-06-16 10:34:59"
"https://muru.ru/bitrix/templates/aspro-premier/vendor/ls.unveilhooks.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,444","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/vendor/ls.unveilhooks.min.js","2026-06-16 10:34:59"
"https://muru.ru/catalog/floristika-dlya-doma/floristicheskiy-instrument/","text/html; charset=UTF-8","200","OK","Indexable","","Флористический инструмент","25","277","Интернет-магазин","16","121","Интернет-магазин, заказать, купить","34","Флористический инструмент","25","","0","","0","","","","","","","","","","402141","34606","34606","5,129","","332","141","2,355","100,000","Very Easy","0,694","1","3","","18","16","0","100,000","128","59","0","1","1","0","","","","","4bc5a921a10a5ca5e637ae5f3128bd4f","1,946","","","","","ru","1.1","","","","","","https://muru.ru/catalog/floristika-dlya-doma/floristicheskiy-instrument/","2026-06-16 10:34:58"
"https://muru.ru/bitrix/templates/aspro-premier/js/dotmenu.min.js?17806460936627","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,194","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/dotmenu.min.js?17806460936627","2026-06-16 10:35:00"
"https://muru.ru/bitrix/templates/aspro-premier/js/jquery.actual.min.js?17806460931239","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,412","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/jquery.actual.min.js?17806460931239","2026-06-16 10:35:00"
"https://muru.ru/company/","text/html; charset=UTF-8","200","OK","Indexable","","О нас","5","52","Интернет-магазин","16","121","Интернет-магазин, заказать, купить","34","О нас","5","О нас","5","Создаем атмосферу дома","22","","","","","","","","","","139320","25426","25426","3,768","","326","96","3,396","100,000","Very Easy","2,117","1","1","","67","16","0","100,000","93","43","0","1","1","0","","","","","71b309ede2029dec645c584a0857527a","2,449","","","","","ru","1.1","","","","","","https://muru.ru/company/","2026-06-16 10:34:58"
"https://muru.ru/bitrix/templates/aspro-premier/js/autoload/counter.min.js?17806460933760","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,250","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/autoload/counter.min.js?17806460933760","2026-06-16 10:35:00"
"https://muru.ru/landings/","text/html; charset=UTF-8","200","OK","Indexable","","Коллекции","9","106","Интернет-магазин","16","121","Интернет-магазин, заказать, купить","34","Коллекции","9","","0","","0","","","","","","","","","","138441","24881","24881","3,687","","159","69","2,304","100,000","Very Easy","1,271","1","1","","67","16","0","100,000","93","44","0","1","1","0","","","","","a20abbd8235e1a394a91a09bad1bdaa8","1,612","","","","","ru","1.1","","","","","","https://muru.ru/landings/","2026-06-16 10:34:59"
"https://muru.ru/bitrix/templates/aspro-premier/js/metrika.goals.min.js?17806460937001","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,089","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/metrika.goals.min.js?17806460937001","2026-06-16 10:35:01"
"https://muru.ru/catalog/kukhnya-i-stolovaya/posuda/","text/html; charset=UTF-8","200","OK","Indexable","","Посуда","6","67","Интернет-магазин","16","121","Интернет-магазин, заказать, купить","34","Посуда","6","","0","","0","","","","","https://muru.ru/catalog/kukhnya-i-stolovaya/posuda/?PAGEN_1=2","","","","","450822","36513","36513","5,411","","395","151","2,616","100,000","Very Easy","0,714","1","3","","17","16","0","100,000","134","62","0","1","1","0","","","","","db5be0c6be2ee6f0db0225c0c4820a10","2,936","","","","","ru","1.1","","","","","","https://muru.ru/catalog/kukhnya-i-stolovaya/posuda/","2026-06-16 10:34:58"
"https://muru.ru/bitrix/templates/aspro-premier/js/jquery.inputmask.bundle.min.js?178064609370933","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,177","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/jquery.inputmask.bundle.min.js?178064609370933","2026-06-16 10:35:01"
"https://muru.ru/bitrix/templates/aspro-premier/vendor/jquery.cookie.min.js?17806460931613","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,420","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/vendor/jquery.cookie.min.js?17806460931613","2026-06-16 10:35:01"
"https://muru.ru/catalog/interer/svet/","text/html; charset=UTF-8","200","OK","Indexable","","Свет","4","45","Интернет-магазин","16","121","Интернет-магазин, заказать, купить","34","Свет","4","","0","","0","","","","","","","","","","175544","29769","29769","4,412","","177","77","2,299","100,000","Very Easy","1,070","1","3","","17","16","0","100,000","96","43","0","1","1","0","","","","","d030313349883caeaa28e0fd620d45fe","0,815","","","","","ru","1.1","","","","","","https://muru.ru/catalog/interer/svet/","2026-06-16 10:35:00"
"https://muru.ru/bitrix/templates/aspro-premier/vendor/js/ripple.min.js?17806460931624","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,093","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/vendor/js/ripple.min.js?17806460931624","2026-06-16 10:35:01"
"https://muru.ru/bitrix/templates/aspro-premier/js/conditional/search_title/search-title.min.js?17806460937517","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,391","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/conditional/search_title/search-title.min.js?17806460937517","2026-06-16 10:35:01"
"https://muru.ru/catalog/interer/postery/","text/html; charset=UTF-8","200","OK","Indexable","","Постеры","7","83","Интернет-магазин","16","121","Интернет-магазин, заказать, купить","34","Постеры","7","","0","","0","","","","","https://muru.ru/catalog/interer/postery/?PAGEN_1=2","","","","","424535","35414","35414","5,248","","394","151","2,609","100,000","Very Easy","0,719","1","3","","17","16","0","100,000","134","62","0","1","1","0","","","","","a951dbdc3966962bccfcd1b1094d544a","1,241","","","","","ru","1.1","","","","","","https://muru.ru/catalog/interer/postery/","2026-06-16 10:35:00"
"https://muru.ru/bitrix/templates/aspro-premier/components/bitrix/menu/header_topMURU/script.min.js?17806460932334","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","7","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,118","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/components/bitrix/menu/header_topMURU/script.min.js?17806460932334","2026-06-16 10:35:01"
"https://muru.ru/include/offer_detail.php","text/html; charset=UTF-8","200","OK","Indexable","","Договор-оферта интернет-магазина","32","343","Интернет-магазин","16","121","Интернет-магазин, заказать, купить","34","Договор-оферта интернет-магазина","32","","0","","0","","","","","","","","","","159707","30974","30974","4,590","","1789","483","3,704","100,000","Very Easy","10,245","1","1","","17","16","0","100,000","97","41","0","1","1","0","","","","","db3cd629fd1eb3c0cf9002a3b5299c25","0,801","","","","","ru","1.1","","","","","","https://muru.ru/include/offer_detail.php","2026-06-16 10:35:01"
"https://muru.ru/bitrix/templates/aspro-premier/js/notice.min.js?178064609316454","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,200","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/notice.min.js?178064609316454","2026-06-16 10:35:02"
"https://muru.ru/bitrix/templates/aspro-premier/components/bitrix/menu/left/script.min.js?1780646093947","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","947","947","947","0,140","","0","","","","","0,000","1","7","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,418","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/components/bitrix/menu/left/script.min.js?1780646093947","2026-06-16 10:35:01"
"https://muru.ru/catalog/floristika-dlya-doma/","text/html; charset=UTF-8","200","OK","Indexable","","Флористика для дома","19","209","Интернет-магазин","16","121","Интернет-магазин, заказать, купить","34","Флористика для дома","19","","0","","0","","","","","","","","","","144698","25686","25686","3,807","","163","70","2,329","100,000","Very Easy","1,251","1","2","","67","16","0","100,000","93","41","0","1","1","0","","","","","2357f7b014f7138da8330a32ca45a16f","1,022","","","","","ru","1.1","","","","","","https://muru.ru/catalog/floristika-dlya-doma/","2026-06-16 10:35:01"
"https://muru.ru/catalog/kukhnya-i-stolovaya/servirovka/","text/html; charset=UTF-8","200","OK","Indexable","","Сервировка","10","113","Интернет-магазин","16","121","Интернет-магазин, заказать, купить","34","Сервировка","10","","0","","0","","","","","","","","","","236877","31145","31145","4,616","","235","93","2,527","100,000","Very Easy","0,937","1","3","","17","16","0","100,000","104","47","0","1","1","0","","","","","795125a02e6a81e7701b44d3dc11b46f","1,043","","","","","ru","1.1","","","","","","https://muru.ru/catalog/kukhnya-i-stolovaya/servirovka/","2026-06-16 10:35:01"
"https://muru.ru/bitrix/templates/aspro-premier/js/matchMedia.min.js?1780646093931","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","931","931","931","0,138","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,464","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/matchMedia.min.js?1780646093931","2026-06-16 10:35:02"
"https://muru.ru/catalog/floristika-dlya-doma/gorshki-i-kashpo/","text/html; charset=UTF-8","200","OK","Indexable","","Горшки и кашпо","14","155","Интернет-магазин","16","121","Интернет-магазин, заказать, купить","34","Горшки и кашпо","14","","0","","0","","","","","","","","","","246954","31497","31497","4,668","","225","95","2,368","100,000","Very Easy","0,861","1","3","","18","16","0","100,000","106","48","0","1","1","0","","","","","3fdc2bf9b2fd75349eb4f67e01a5a66e","0,857","","","","","ru","1.1","","","","","","https://muru.ru/catalog/floristika-dlya-doma/gorshki-i-kashpo/","2026-06-16 10:35:01"
"https://muru.ru/bitrix/templates/aspro-premier/js/app.min.js?17806460932417","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,141","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/app.min.js?17806460932417","2026-06-16 10:35:02"
"https://muru.ru/bitrix/templates/aspro-premier/js/jqModal.min.js?17806460932851","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,477","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/jqModal.min.js?17806460932851","2026-06-16 10:35:02"
"https://muru.ru/bitrix/templates/aspro-premier/vendor/jquery.validate.min.js?178064609322254","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,407","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/vendor/jquery.validate.min.js?178064609322254","2026-06-16 10:35:02"
"https://muru.ru/company/requisites/","text/html; charset=UTF-8","200","OK","Indexable","","Реквизиты","9","106","Интернет-магазин","16","121","Интернет-магазин, заказать, купить","34","Реквизиты","9","","0","","0","","","","","","","","","","137980","24954","24954","3,698","","240","108","2,222","100,000","Very Easy","1,852","1","2","","17","16","0","100,000","92","41","0","1","1","0","","","","","b7e4997442395117df5a2513f382450f","0,465","","","","","ru","1.1","","","","","","https://muru.ru/company/requisites/","2026-06-16 10:35:02"
"https://muru.ru/bitrix/templates/aspro-premier/js/autoload/accordion.min.js?1780646093609","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","609","609","609","0,090","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,435","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/autoload/accordion.min.js?1780646093609","2026-06-16 10:35:02"
"https://muru.ru/bitrix/templates/aspro-premier/js/scrollTabs.min.js?178064609310414","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,414","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/scrollTabs.min.js?178064609310414","2026-06-16 10:35:02"
"https://muru.ru/catalog/naturalnyy-dekor/svechi/","text/html; charset=UTF-8","200","OK","Indexable","","Свечи","5","58","Интернет-магазин","16","121","Интернет-магазин, заказать, купить","34","Свечи","5","","0","","0","","","","","https://muru.ru/catalog/naturalnyy-dekor/svechi/?PAGEN_1=2","","","","","449749","34747","34747","5,150","","461","151","3,053","100,000","Very Easy","0,788","1","3","","18","16","0","100,000","135","63","0","1","1","0","","","","","4c9b38ed4f81956ac852b24c4958e2e4","0,504","","","","","ru","1.1","","","","","","https://muru.ru/catalog/naturalnyy-dekor/svechi/","2026-06-16 10:35:02"
"https://muru.ru/bitrix/templates/aspro-premier/js/setTheme.php?site_id=s1&site_dir=/","application/javascript;charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,301","","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/setTheme.php?site_id=s1&site_dir=/","2026-06-16 10:35:03"
"https://muru.ru/bitrix/components/aspro/search.title.options/templates/.default/script.min.js?17806461575052","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,472","Fri, 05 Jun 2026 07:55:57 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/components/aspro/search.title.options/templates/.default/script.min.js?17806461575052","2026-06-16 10:35:03"
"https://muru.ru/catalog/kompleksnye-nabory/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","2","","64","16","0","100,000","0","0","0","0","0","0","","","","","","0,649","","","","","","1.1","","","","","","https://muru.ru/catalog/kompleksnye-nabory/","2026-06-16 10:35:03"
"https://muru.ru/catalog/naturalnyy-dekor/","text/html; charset=UTF-8","200","OK","Indexable","","Натуральный декор","17","190","Интернет-магазин","16","121","Интернет-магазин, заказать, купить","34","Натуральный декор","17","","0","","0","","","","","","","","","","145415","25756","25756","3,817","","162","71","2,282","100,000","Very Easy","1,243","1","2","","66","16","0","100,000","94","41","0","1","1","0","","","","","6df3d82ca987b2a604d63dbed1377086","0,820","","","","","ru","1.1","","","","","","https://muru.ru/catalog/naturalnyy-dekor/","2026-06-16 10:35:03"
"https://muru.ru/catalog/vazy-i-aksessuary/podsvechniki/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","16","16","0","100,000","0","0","0","0","0","0","","","","","","0,502","","","","","","1.1","","","","","","https://muru.ru/catalog/vazy-i-aksessuary/podsvechniki/","2026-06-16 10:35:03"
"https://muru.ru/bitrix/templates/aspro-premier/js/scroll_to_top.min.js?17806460932367","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,242","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/scroll_to_top.min.js?17806460932367","2026-06-16 10:35:04"
"https://muru.ru/catalog/tekstil/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","2","","65","16","0","100,000","0","0","0","0","0","0","","","","","","0,646","","","","","","1.1","","","","","","https://muru.ru/catalog/tekstil/","2026-06-16 10:35:03"
"https://muru.ru/local/templates/.default/components/bitrix/menu/header/script.min.js?17806460922455","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","7","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,518","Fri, 05 Jun 2026 07:54:52 GMT","","","","","1.1","","","","","","https://muru.ru/local/templates/.default/components/bitrix/menu/header/script.min.js?17806460922455","2026-06-16 10:35:04"
"https://muru.ru/catalog/kompleksnye-nabory/korporativnye-podarki/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","16","16","0","100,000","0","0","0","0","0","0","","","","","","0,471","","","","","","1.1","","","","","","https://muru.ru/catalog/kompleksnye-nabory/korporativnye-podarki/","2026-06-16 10:35:04"
"https://muru.ru/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","16","16","0","100,000","0","0","0","0","0","0","","","","","","0,524","","","","","","1.1","","","","","","https://muru.ru/catalog/vazy-i-aksessuary/vazy-i-kuvshiny/","2026-06-16 10:35:04"
"https://muru.ru/bitrix/templates/aspro-premier/js/observer.min.js?17806460933650","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,425","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/observer.min.js?17806460933650","2026-06-16 10:35:04"
"https://muru.ru/catalog/tekstil/spalnya/","text/html; charset=UTF-8","200","OK","Indexable","","Спальня","7","82","Интернет-магазин","16","121","Интернет-магазин, заказать, купить","34","Спальня","7","","0","","0","","","","","","","","","","238649","31210","31210","4,625","","239","93","2,570","100,000","Very Easy","0,985","1","3","","17","16","0","100,000","104","47","0","1","1","0","","","","","a0e1bc6c1fe4462279788ef40c2c5e79","1,839","","","","","ru","1.1","","","","","","https://muru.ru/catalog/tekstil/spalnya/","2026-06-16 10:35:03"
"https://muru.ru/bitrix/templates/aspro-premier/js/detectmobilebrowser.js?17806460932203","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,456","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/detectmobilebrowser.js?17806460932203","2026-06-16 10:35:04"
"https://muru.ru/bitrix/templates/aspro-premier/js/conditional/file-input.min.js?1780646093969","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","969","969","969","0,144","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,458","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/conditional/file-input.min.js?1780646093969","2026-06-16 10:35:04"
"https://muru.ru/bitrix/templates/aspro-premier/css/print.min.css?178064609313386","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://muru.ru/bitrix/templates/aspro-premier/css/print.min.css?178064609313386","2026-06-16 10:35:05"
"https://muru.ru/bitrix/js/main/jquery/jquery-3.6.0.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,113","Fri, 05 Jun 2026 07:55:51 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/js/main/jquery/jquery-3.6.0.min.js","2026-06-16 10:35:05"
"https://muru.ru/bitrix/templates/aspro-premier/js/autoload/tabs-history.min.js?17806460931019","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1019","1019","1019","0,151","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,374","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/autoload/tabs-history.min.js?17806460931019","2026-06-16 10:35:05"
"https://muru.ru/bitrix/js/main/core/core.min.js?1780646151245644","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,516","Fri, 05 Jun 2026 07:55:51 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/js/main/core/core.min.js?1780646151245644","2026-06-16 10:35:05"
